x-axis,1,2,3
second,Volt,Volt,Volt
-755.000E-03,-54.141E-03,-2.844472E+00,+4.848618E+00
-750.000E-03,-69.216E-03,-2.844472E+00,+4.547111E+00
-745.000E-03,-114.442E-03,-2.844472E+00,+5.300879E+00
-740.000E-03,+11.186E-03,-2.844472E+00,+4.949121E+00
-735.000E-03,-94.342E-03,-2.844472E+00,+4.635050E+00
-730.000E-03,-8.915E-03,-2.859548E+00,+4.647613E+00
-725.000E-03,+11.186E-03,-3.025377E+00,+4.685302E+00
-720.000E-03,+26.261E-03,-2.844472E+00,+5.451633E+00
-715.000E-03,-8.915E-03,-2.844472E+00,+5.300879E+00
-710.000E-03,-134.543E-03,-2.844472E+00,+5.150126E+00
-705.000E-03,-114.442E-03,-2.879648E+00,+5.300879E+00
-700.000E-03,-4.637055E+00,-2.844472E+00,+4.748116E+00
-695.000E-03,-4.637055E+00,-2.844472E+00,+4.735553E+00
-690.000E-03,-4.637055E+00,-2.904774E+00,+4.547111E+00
-685.000E-03,-4.637055E+00,-2.904774E+00,+4.484297E+00
-680.000E-03,-4.637055E+00,-2.844472E+00,+4.584799E+00
-675.000E-03,-4.637055E+00,-2.965075E+00,+4.383794E+00
-670.000E-03,-4.637055E+00,-2.844472E+00,+4.635050E+00
-665.000E-03,-4.637055E+00,-2.965075E+00,+4.145101E+00
-660.000E-03,-4.637055E+00,-2.844472E+00,+4.346106E+00
-655.000E-03,-4.637055E+00,-2.904774E+00,+3.831030E+00
-650.000E-03,-4.637055E+00,-2.824372E+00,+3.780779E+00
-645.000E-03,-4.637055E+00,-2.919849E+00,+3.944096E+00
-640.000E-03,-4.637055E+00,-2.859548E+00,+3.642588E+00
-635.000E-03,-4.637055E+00,-2.844472E+00,+3.831030E+00
-630.000E-03,-4.637055E+00,-2.859548E+00,+3.642588E+00
-625.000E-03,-4.637055E+00,-2.844472E+00,+3.843593E+00
-620.000E-03,-4.637055E+00,-2.844472E+00,+3.491834E+00
-615.000E-03,-4.637055E+00,-2.844472E+00,+2.976759E+00
-610.000E-03,-4.637055E+00,-3.025377E+00,+2.888819E+00
-605.000E-03,-4.637055E+00,-2.844472E+00,+2.976759E+00
-600.000E-03,-4.637055E+00,-2.924874E+00,+2.637563E+00
-595.000E-03,-4.637055E+00,-3.025377E+00,+2.222990E+00
-590.000E-03,-4.637055E+00,-2.859548E+00,+2.625000E+00
-585.000E-03,-4.637055E+00,-2.859548E+00,+2.587312E+00
-580.000E-03,-4.637055E+00,-2.965075E+00,+2.336055E+00
-575.000E-03,-4.637055E+00,-2.859548E+00,+1.921482E+00
-570.000E-03,-4.637055E+00,-2.844472E+00,+1.833543E+00
